Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,year
2023-03-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,273.83,364.06,28.18,8.72,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,277.4,368.52,27.32,8.5,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.86,391.61,25.83,7.24,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.83,390.71,26.97,8.6,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.32,387.23,27.88,8.85,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.6,386.02,28.35,8.93,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.35,387.94,29.08,9.24,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.55,381.76,29.71,9.42,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.15,379.66,29.4,9.25,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.76,382.77,28.89,9.28,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.05,400.93,25.59,4.11,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.84,392.04,28.23,5.99,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.11,389.55,28.36,7.27,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.48,378.17,31.18,10.66,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.38,379.45,29.78,9.96,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,282.76,369.45,32.01,10.52,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,269.85,352.1,36.25,11.7,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,241.58,318.03,42.21,13.62,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,231.41,300.66,48.73,16.4,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,226.28,294.97,49.21,15.72,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.55,349.63,36.19,9.2,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,271.24,354.65,34.91,8.89,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,269.83,352.45,35.62,9.06,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,270.72,353.42,35.46,9.03,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.01,348.91,36.2,9.23,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,269.06,351.56,35.57,9.16,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,262.15,343.08,37.05,9.35,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,259.19,339.75,37.46,9.65,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-03-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.98,353.06,33.46,9.53,eia.gov; Electricity Maps Estimation,False,,2023
2023-03-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,272.84,359.54,31.73,8.61,eia.gov,False,,2023
2023-04-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,278.98,366.67,30.48,7.71,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,279.61,367.59,30.2,7.73,eia.gov,False,,2023
2023-04-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.83,377.58,28.4,6.84,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,285.8,376.05,28.05,6.68,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,283.38,372.56,29.06,7.97,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,283.94,373.01,29.09,7.91,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.88,382.77,27.34,7.48,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.38,395.36,24.41,5.93,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,304.35,399.43,23.39,4.59,eia.gov,False,,2023
2023-04-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.5,384.52,26.46,6.39,eia.gov,False,,2023
2023-04-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,281.61,371.37,28.63,7.73,eia.gov; Electricity Maps Estimation,False,,2023
2023-04-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.43,384.76,27.43,7.85,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.65,386.25,27.13,7.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.12,387.8,27.0,7.67,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.56,394.6,26.49,7.12,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.53,393.34,26.69,7.14,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.11,387.66,27.23,7.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.64,385.44,27.23,7.76,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.77,384.76,27.16,7.74,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.2,385.25,27.09,7.7,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.44,387.5,26.97,7.62,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.94,391.38,26.48,7.16,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.17,389.31,26.77,7.28,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.98,386.91,27.01,7.54,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.65,386.41,27.16,7.58,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.26,387.98,27.1,7.53,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.9,388.75,26.95,7.37,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.69,389.02,27.36,7.64,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.23,391.64,26.38,6.89,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-04-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.06,388.1,26.84,7.16,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.17,388.03,28.15,8.22,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.88,388.85,28.0,8.08,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.97,386.75,28.24,8.23,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.93,385.61,28.33,8.11,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.45,387.43,28.01,7.89,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.0,388.03,27.96,7.87,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.11,388.13,27.96,7.88,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.66,389.58,27.91,7.72,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.25,393.65,27.39,7.61,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.63,389.68,27.79,7.7,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.94,390.01,27.75,7.7,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.15,390.18,27.76,7.63,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.62,389.7,27.73,7.66,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.21,388.08,27.95,7.66,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.27,387.15,27.96,7.6,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.2,389.12,27.82,7.48,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.63,390.46,27.83,7.53,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.53,389.33,27.89,7.56,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.45,387.16,28.02,7.57,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.44,378.83,28.52,7.65,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.86,379.27,28.47,7.58,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.15,384.88,28.06,7.4,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.74,386.31,28.13,7.36,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.82,383.36,28.27,7.42,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.34,376.67,28.69,7.52,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.47,379.43,28.89,7.54,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.97,378.95,28.91,7.59,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.06,379.16,28.78,7.47,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.44,379.52,28.75,7.37,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.21,380.41,28.62,7.34,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-05-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.84,381.43,28.27,7.24,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.34,380.87,28.33,7.24,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.2,378.21,28.82,7.34,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.64,379.12,28.45,7.23,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.43,379.03,28.35,7.21,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.33,378.72,28.5,7.2,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.74,380.17,28.42,7.14,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.49,374.95,28.54,7.2,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.78,378.5,28.2,7.12,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.9,382.63,28.06,7.01,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.56,381.24,28.14,7.01,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.8,382.57,28.0,7.04,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.65,384.5,27.8,6.86,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.63,385.38,27.82,6.88,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.36,386.17,27.71,6.83,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.34,383.95,28.0,7.02,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.31,383.23,27.8,6.84,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.17,380.69,28.2,6.93,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.53,380.18,28.12,6.87,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.86,381.55,28.02,6.8,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.97,383.59,28.01,6.93,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.17,382.62,28.13,6.88,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.24,380.35,28.48,6.89,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,285.8,376.24,28.42,7.05,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,281.94,372.39,28.56,7.01,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.01,378.58,28.22,6.91,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.31,374.77,28.42,7.01,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.42,379.16,28.02,6.97,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.33,387.35,27.51,6.86,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.44,386.0,27.93,7.17,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-06-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.69,386.58,27.63,6.81,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.42,385.92,28.01,6.93,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.75,386.98,27.43,6.8,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.12,387.29,27.45,6.8,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.39,388.55,27.41,6.8,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.32,389.69,27.18,6.76,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.51,388.8,27.28,6.77,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.71,391.16,27.11,6.79,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.68,390.09,27.19,6.85,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.45,391.41,27.46,6.87,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.9,392.33,27.03,6.77,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.51,391.39,27.52,6.97,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.28,391.23,27.44,6.94,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.64,391.83,27.27,6.91,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.63,391.3,26.96,6.76,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.15,392.14,26.74,6.74,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.16,393.08,26.75,6.82,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.48,395.63,26.57,6.67,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.45,393.52,26.66,6.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.5,393.49,26.71,6.69,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.8,394.79,26.61,6.79,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,304.41,396.31,26.56,6.8,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.59,399.5,26.53,6.9,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.85,388.83,26.76,6.79,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.82,387.11,26.64,6.82,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.66,394.17,26.3,6.71,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.33,395.89,26.23,6.67,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.53,393.2,26.25,6.66,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
2023-07-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.27,384.87,26.58,6.75,Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2023
